CBO 2002 Gr Grupo = {ñ class}
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total
;07:5,01 a 7,00;0;0;448;1.251;4.315;5.756;3.338;227;14;15.349;0;0;308;853;2.919;4.592;2.408;193;5;11.278;0;0;756;2.104;7.234;10.348;5.746;420;19;26.627
;08:7,01 a 10,00;0;0;245;857;3.190;5.378;3.076;201;7;12.954;0;1;100;531;2.806;5.216;2.877;158;7;11.696;0;1;345;1.388;5.996;10.594;5.953;359;14;24.650
;09:10,01 a 15,00;0;0;76;406;2.192;3.237;2.100;150;6;8.167;0;0;44;255;1.239;2.431;1.255;93;2;5.319;0;0;120;661;3.431;5.668;3.355;243;8;13.486
;10:15,01 a 20,00;0;0;43;201;1.165;1.831;1.137;98;11;4.486;0;0;28;91;586;1.072;445;30;0;2.252;0;0;71;292;1.751;2.903;1.582;128;11;6.738
;11:Mais de 20,00;0;0;12;134;1.727;3.264;2.428;204;12;7.781;0;0;13;72;867;1.456;749;72;1;3.230;0;0;25;206;2.594;4.720;3.177;276;13;11.011
;{ñ class};0;1;58;50;95;64;60;1;0;329;0;2;18;24;70;46;35;0;0;195;0;3;76;74;165;110;95;1;0;524
240810:Natal - RN;Total;41;371;15.864;14.858;28.013;19.823;9.135;527;192;88.824;17;259;11.023;10.284;19.924;14.277;5.531;193;7;61.515;58;630;26.887;25.142;47.937;34.100;14.666;720;199;150.339
;00:Até 0,50;16;39;16;16;36;20;10;0;0;153;3;24;23;14;37;22;7;0;0;130;19;63;39;30;73;42;17;0;0;283
;01:0,51 a 1,00;24;122;874;514;674;347;149;12;0;2.716;13;67;580;456;814;498;164;3;1;2.596;37;189;1.454;970;1.488;845;313;15;1;5.312
;02:1,01 a 1,50;1;198;9.695;6.696;8.453;3.374;1.328;84;4;29.833;1;147;6.922;4.884;7.100;3.815;1.342;34;2;24.247;2;345;16.617;11.580;15.553;7.189;2.670;118;6;54.080
;03:1,51 a 2,00;0;7;2.716;2.876;5.044;2.639;1.214;75;1;14.572;0;14;2.122;2.102;3.365;1.679;476;19;1;9.778;0;21;4.838;4.978;8.409;4.318;1.690;94;2;24.350
;04:2,01 a 3,00;0;2;1.588;2.388;5.217;2.983;1.347;87;84;13.696;0;6;972;1.604;3.760;2.065;529;25;0;8.961;0;8;2.560;3.992;8.977;5.048;1.876;112;84;22.657
;05:3,01 a 4,00;0;0;457;873;2.654;2.099;970;63;50;7.166;0;1;189;454;1.465;1.073;486;24;0;3.692;0;1;646;1.327;4.119;3.172;1.456;87;50;10.858
;06:4,01 a 5,00;0;2;265;505;1.179;1.267;583;40;8;3.849;0;0;87;244;773;741;421;20;1;2.287;0;2;352;749;1.952;2.008;1.004;60;9;6.136
;07:5,01 a 7,00;0;1;140;439;1.598;2.042;926;53;1;5.200;0;0;78;272;941;1.259;659;23;0;3.232;0;1;218;711;2.539;3.301;1.585;76;1;8.432
;08:7,01 a 10,00;0;0;57;283;955;1.737;741;43;7;3.823;0;0;28;122;612;1.116;446;15;0;2.339;0;0;85;405;1.567;2.853;1.187;58;7;6.162
;09:10,01 a 15,00;0;0;8;119;1.126;1.259;645;26;4;3.187;0;0;14;73;511;1.019;421;11;0;2.049;0;0;22;192;1.637;2.278;1.066;37;4;5.236
;10:15,01 a 20,00;0;0;41;85;440;788;479;12;31;1.876;0;0;2;28;213;433;242;4;1;923;0;0;43;113;653;1.221;721;16;32;2.799
;11:Mais de 20,00;0;0;1;55;625;1.240;736;31;2;2.690;0;0;2;18;310;545;329;14;1;1.219;0;0;3;73;935;1.785;1.065;45;3;3.909
;{ñ class};0;0;6;9;12;28;7;1;0;63;0;0;4;13;23;12;9;1;0;62;0;0;10;22;35;40;16;2;0;125
250750:João Pessoa - PB;Total;3;149;13.473;14.175;30.748;23.642;12.797;893;27;95.907;0;121;7.849;8.249;23.158;29.003;18.084;788;130;87.382;3;270;21.322;22.424;53.906;52.645;30.881;1.681;157;183.289
;00:Até 0,50;0;3;61;43;53;31;17;3;0;211;0;3;56;29;60;20;12;0;0;180;0;6;117;72;113;51;29;3;0;391
;01:0,51 a 1,00;0;55;613;530;1.156;808;587;96;0;3.845;0;41;514;502;1.606;1.443;1.199;108;1;5.414;0;96;1.127;1.032;2.762;2.251;1.786;204;1;9.259
;02:1,01 a 1,50;2;55;5.700;4.643;6.966;4.126;2.155;141;8;23.796;0;39;2.994;3.015;7.088;6.354;4.005;117;41;23.653;2;94;8.694;7.658;14.054;10.480;6.160;258;49;47.449
;03:1,51 a 2,00;0;33;4.693;4.303;6.570;3.570;1.870;120;1;21.160;0;33;3.217;2.698;4.358;3.919;2.382;130;49;16.786;0;66;7.910;7.001;10.928;7.489;4.252;250;50;37.946
;04:2,01 a 3,00;1;1;1.640;2.690;6.061;3.395;1.811;141;10;15.750;0;3;699;1.039;4.263;6.271;3.892;173;30;16.370;1;4;2.339;3.729;10.324;9.666;5.703;314;40;32.120
;05:3,01 a 4,00;0;1;433;936;4.559;3.253;1.355;83;3;10.623;0;0;166;438;2.166;3.437;2.116;84;7;8.414;0;1;599;1.374;6.725;6.690;3.471;167;10;19.037
;06:4,01 a 5,00;0;1;160;351;1.561;1.589;637;42;1;4.342;0;0;91;175;1.155;2.286;1.292;49;2;5.050;0;1;251;526;2.716;3.875;1.929;91;3;9.392
;07:5,01 a 7,00;0;0;107;258;1.404;2.418;1.232;81;1;5.501;0;0;61;143;910;2.012;1.276;48;0;4.450;0;0;168;401;2.314;4.430;2.508;129;1;9.951
;08:7,01 a 10,00;0;0;44;219;804;1.277;714;58;1;3.117;0;0;32;107;518;900;492;26;0;2.075;0;0;76;326;1.322;2.177;1.206;84;1;5.192
;09:10,01 a 15,00;0;0;10;110;592;1.356;849;49;1;2.967;0;0;3;48;420;1.355;742;23;0;2.591;0;0;13;158;1.012;2.711;1.591;72;1;5.558
;10:15,01 a 20,00;0;0;4;54;342;567;541;32;0;1.540;0;0;2;24;215;461;311;12;0;1.025;0;0;6;78;557;1.028;852;44;0;2.565
;11:Mais de 20,00;0;0;2;25;652;1.237;1.020;46;1;2.983;0;0;3;23;383;531;360;18;0;1.318;0;0;5;48;1.035;1.768;1.380;64;1;4.301
;{ñ class};0;0;6;13;28;15;9;1;0;72;0;2;11;8;16;14;5;0;0;56;0;2;17;21;44;29;14;1;0;128
261160:Recife - PE;Total;12;462;32.512;39.847;86.231;66.693;31.964;2.383;113;260.217;7;324;20.642;24.058;54.188;51.750;25.246;1.396;45;177.656;19;786;53.154;63.905;140.419;118.443;57.210;3.779;158;437.873
;00:Até 0,50;0;31;67;88;201;237;143;13;0;780;0;10;33;25;133;217;165;8;0;591;0;41;100;113;334;454;308;21;0;1.371
;01:0,51 a 1,00;0;200;1.512;854;1.518;1.045;545;46;2;5.722;1;139;1.038;675;1.541;1.179;577;44;1;5.195;1;339;2.550;1.529;3.059;2.224;1.122;90;3;10.917
;02:1,01 a 1,50;7;140;12.668;10.900;16.023;8.325;4.239;392;12;52.706;1;74;6.286;6.038;12.378;9.953;5.251;309;10;40.300;8;214;18.954;16.938;28.401;18.278;9.490;701;22;93.006
;03:1,51 a 2,00;2;73;10.202;11.202;17.125;9.649;4.897;372;12;53.534;2;86;8.128;6.821;9.905;6.119;3.175;185;3;34.424;4;159;18.330;18.023;27.030;15.768;8.072;557;15;87.958
;04:2,01 a 3,00;0;6;4.523;7.237;14.096;9.048;4.454;330;17;39.711;2;13;3.116;4.591;8.861;6.433;2.764;160;6;25.946;2;19;7.639;11.828;22.957;15.481;7.218;490;23;65.657
;05:3,01 a 4,00;3;2;1.478;3.534;15.254;10.292;2.841;159;14;33.577;1;1;897;2.025;6.994;6.650;2.807;132;1;19.508;4;3;2.375;5.559;22.248;16.942;5.648;291;15;53.085
;06:4,01 a 5,00;0;2;786;1.513;4.353;4.628;2.210;123;2;13.617;0;0;463;1.050;3.743;6.140;2.773;127;1;14.297;0;2;1.249;2.563;8.096;10.768;4.983;250;3;27.914
;07:5,01 a 7,00;0;0;650;1.635;6.031;7.761;3.594;188;10;19.869;0;0;404;1.313;3.896;5.284;2.532;108;6;13.543;0;0;1.054;2.948;9.927;13.045;6.126;296;16;33.412
;08:7,01 a 10,00;0;0;334;1.269;3.813;5.514;2.593;200;8;13.731;0;0;180;711;2.928;3.454;1.623;91;6;8.993;0;0;514;1.980;6.741;8.968;4.216;291;14;22.724
;09:10,01 a 15,00;0;1;113;831;3.240;4.137;2.114;161;15;10.612;0;0;63;460;1.691;3.273;1.695;118;7;7.307;0;1;176;1.291;4.931;7.410;3.809;279;22;17.919
;10:15,01 a 20,00;0;0;37;335;1.482;2.152;1.388;115;4;5.513;0;0;7;180;705;1.243;812;43;2;2.992;0;0;44;515;2.187;3.395;2.200;158;6;8.505
;11:Mais de 20,00;0;0;15;290;2.721;3.565;2.742;273;17;9.623;0;0;10;157;1.371;1.760;1.032;64;1;4.395;0;0;25;447;4.092;5.325;3.774;337;18;14.018
;{ñ class};0;7;127;159;374;340;204;11;0;1.222;0;1;17;12;42;45;40;7;1;165;0;8;144;171;416;385;244;18;1;1.387
270430:Maceió - AL;Total;4;363;12.337;14.484;30.033;21.037;9.835;633;29;88.755;2;151;6.558;7.885;17.539;18.416;8.625;317;8;59.501;6;514;18.895;22.369;47.572;39.453;18.460;950;37;148.256
;00:Até 0,50;0;27;39;39;63;48;42;1;0;259;0;6;18;12;24;12;10;1;0;83;0;33;57;51;87;60;52;2;0;342
;01:0,51 a 1,00;1;224;912;579;656;345;172;6;1;2.896;2;70;416;360;533;354;101;5;0;1.841;3;294;1.328;939;1.189;699;273;11;1;4.737
;02:1,01 a 1,50;2;101;7.153;6.122;6.969;2.913;1.296;65;11;24.632;0;64;3.908;3.576;5.553;3.439;1.863;38;2;18.443;2;165;11.061;9.698;12.522;6.352;3.159;103;13;43.075
;03:1,51 a 2,00;0;6;2.315;2.967;4.517;2.160;909;67;6;12.947;0;6;1.219;1.472;2.527;1.559;725;32;1;7.541;0;12;3.534;4.439;7.044;3.719;1.634;99;7;20.488
;04:2,01 a 3,00;1;4;1.219;2.600;6.936;3.719;1.711;118;4;16.312;0;4;613;1.212;3.035;2.593;1.179;67;3;8.706;1;8;1.832;3.812;9.971;6.312;2.890;185;7;25.018
;05:3,01 a 4,00;0;0;321;869;4.377;2.899;918;67;1;9.452;0;1;157;411;1.552;2.389;1.094;43;0;5.647;0;1;478;1.280;5.929;5.288;2.012;110;1;15.099
;06:4,01 a 5,00;0;0;163;439;1.709;1.756;708;46;2;4.823;0;0;95;292;1.068;1.440;698;24;1;3.618;0;0;258;731;2.777;3.196;1.406;70;3;8.441
;07:5,01 a 7,00;0;1;89;335;1.911;2.613;1.184;72;1;6.206;0;0;82;283;1.532;3.191;1.356;39;0;6.483;0;1;171;618;3.443;5.804;2.540;111;1;12.689
;08:7,01 a 10,00;0;0;41;240;1.084;1.492;846;67;0;3.770;0;0;29;140;767;1.285;621;31;0;2.873;0;0;70;380;1.851;2.777;1.467;98;0;6.643
;09:10,01 a 15,00;0;0;12;104;764;1.347;777;40;1;3.045;0;0;6;51;535;1.283;483;19;0;2.377;0;0;18;155;1.299;2.630;1.260;59;1;5.422
;10:15,01 a 20,00;0;0;6;69;376;658;440;33;1;1.583;0;0;4;38;166;438;244;6;1;897;0;0;10;107;542;1.096;684;39;2;2.480
;11:Mais de 20,00;0;0;7;44;536;989;682;44;1;2.303;0;0;3;24;230;423;246;12;0;938;0;0;10;68;766;1.412;928;56;1;3.241
;{ñ class};0;0;60;77;135;98;150;7;0;527;0;0;8;14;17;10;5;0;0;54;0;0;68;91;152;108;155;7;0;581
280030:Aracaju - SE;Total;3;281;12.001;13.250;27.635;19.471;9.230;594;27;82.492;5;210;6.916;8.170;19.150;18.347;8.378;267;16;61.459;8;491;18.917;21.420;46.785;37.818;17.608;861;43;143.951
;00:Até 0,50;1;21;91;73;80;36;21;4;0;327;2;19;72;51;63;32;16;1;0;256;3;40;163;124;143;68;37;5;0;583
;01:0,51 a 1,00;2;159;1.609;966;1.328;503;226;18;1;4.812;1;120;837;631;963;419;131;8;0;3.110;3;279;2.446;1.597;2.291;922;357;26;1;7.922
;02:1,01 a 1,50;0;93;6.620;5.081;7.068;3.360;1.689;152;4;24.067;0;61;3.821;3.398;5.688;4.015;2.506;48;5;19.542;0;154;10.441;8.479;12.756;7.375;4.195;200;9;43.609
;03:1,51 a 2,00;0;5;1.665;2.598;4.863;3.040;1.471;80;7;13.729;0;4;941;1.188;2.214;1.368;653;24;2;6.394;0;9;2.606;3.786;7.077;4.408;2.124;104;9;20.123
;04:2,01 a 3,00;0;3;892;1.696;3.891;2.362;1.082;95;5;10.026;1;5;593;1.181;3.460;2.684;1.088;64;0;9.076;1;8;1.485;2.877;7.351;5.046;2.170;159;5;19.102
;05:3,01 a 4,00;0;0;664;1.413;3.079;1.837;842;53;1;7.889;0;0;278;562;1.803;2.266;874;29;0;5.812;0;0;942;1.975;4.882;4.103;1.716;82;1;13.701
;06:4,01 a 5,00;0;0;168;497;2.286;1.567;591;42;0;5.151;0;0;152;417;1.339;1.052;450;20;0;3.430;0;0;320;914;3.625;2.619;1.041;62;0;8.581
;07:5,01 a 7,00;0;0;160;352;2.111;2.438;940;45;1;6.047;1;1;129;327;1.731;3.036;1.061;27;0;6.313;1;1;289;679;3.842;5.474;2.001;72;1;12.360
;08:7,01 a 10,00;0;0;58;225;1.009;1.267;660;27;1;3.247;0;0;31;156;797;1.526;712;22;0;3.244;0;0;89;381;1.806;2.793;1.372;49;1;6.491
;09:10,01 a 15,00;0;0;32;143;824;1.124;587;39;2;2.751;0;0;33;112;514;1.106;476;11;3;2.255;0;0;65;255;1.338;2.230;1.063;50;5;5.006
;10:15,01 a 20,00;0;0;16;105;370;599;343;16;4;1.453;0;0;8;72;172;315;159;2;4;732;0;0;24;177;542;914;502;18;8;2.185
;11:Mais de 20,00;0;0;12;89;700;1.318;771;23;1;2.914;0;0;8;67;369;511;247;11;2;1.215;0;0;20;156;1.069;1.829;1.018;34;3;4.129
;{ñ class};0;0;14;12;26;20;7;0;0;79;0;0;13;8;37;17;5;0;0;80;0;0;27;20;63;37;12;0;0;159
292740:Salvador - BA;Total;13;755;42.927;51.257;99.755;71.627;35.087;2.686;245;304.352;11;458;29.637;36.265;75.900;69.345;37.090;1.868;45;250.619;24;1.213;72.564;87.522;175.655;140.972;72.177;4.554;290;554.971
;00:Até 0,50;4;138;40;28;60;46;10;5;0;331;3;101;28;18;39;21;6;1;0;217;7;239;68;46;99;67;16;6;0;548
;01:0,51 a 1,00;2;240;3.362;1.614;1.627;753;411;33;1;8.043;4;181;3.202;1.706;2.110;1.084;402;39;2;8.730;6;421;6.564;3.320;3.737;1.837;813;72;3;16.773
;02:1,01 a 1,50;5;310;20.235;15.171;17.311;6.678;2.507;172;19;62.408;1;136;11.676;10.480;15.935;8.848;3.351;123;13;50.563;6;446;31.911;25.651;33.246;15.526;5.858;295;32;112.971
;03:1,51 a 2,00;1;31;9.070;10.321;15.477;7.485;3.512;352;9;46.258;1;27;6.806;6.505;10.333;7.538;6.227;420;7;37.864;2;58;15.876;16.826;25.810;15.023;9.739;772;16;84.122
;04:2,01 a 3,00;0;24;6.058;9.939;21.405;13.985;7.328;517;136;59.392;1;8;4.430;6.636;15.841;13.712;7.076;355;10;48.069;1;32;10.488;16.575;37.246;27.697;14.404;872;146;107.461
;05:3,01 a 4,00;0;5;1.860;3.885;9.198;7.346;3.690;283;10;26.277;1;3;1.524;3.093;7.505;7.142;3.596;217;3;23.084;1;8;3.384;6.978;16.703;14.488;7.286;500;13;49.361
;06:4,01 a 5,00;0;2;988;5.448;16.882;11.662;3.611;224;5;38.822;0;0;888;3.476;8.503;10.240;4.819;160;0;28.086;0;2;1.876;8.924;25.385;21.902;8.430;384;5;66.908
;07:5,01 a 7,00;1;2;661;1.887;6.558;9.445;5.210;301;10;24.075;0;0;576;1.664;6.429;9.096;5.348;265;2;23.380;1;2;1.237;3.551;12.987;18.541;10.558;566;12;47.455
;08:7,01 a 10,00;0;1;362;1.400;3.776;4.784;2.791;259;6;13.379;0;1;290;1.296;3.843;5.124;3.053;134;2;13.743;0;2;652;2.696;7.619;9.908;5.844;393;8;27.122
;09:10,01 a 15,00;0;0;164;865;3.384;3.591;2.236;204;12;10.456;0;1;126;824;2.644;3.074;1.494;63;3;8.229;0;1;290;1.689;6.028;6.665;3.730;267;15;18.685
;10:15,01 a 20,00;0;0;44;359;1.577;1.938;1.137;140;29;5.224;0;0;32;260;1.042;1.305;626;28;1;3.294;0;0;76;619;2.619;3.243;1.763;168;30;8.518
;11:Mais de 20,00;0;0;35;286;2.402;3.824;2.597;192;7;9.343;0;0;37;273;1.609;2.122;1.083;62;2;5.188;0;0;72;559;4.011;5.946;3.680;254;9;14.531
;{ñ class};0;2;48;54;98;90;47;4;1;344;0;0;22;34;67;39;9;1;0;172;0;2;70;88;165;129;56;5;1;516
310620:Belo Horizonte - MG;Total;36;5.536;88.488;81.535;153.156;108.114;52.698;3.958;86;493.607;20;2.223;58.988;55.507;121.728;124.319;67.839;2.863;27;433.514;56;7.759;147.476;137.042;274.884;232.433;120.537;6.821;113;927.121
;00:Até 0,50;19;354;129;72;139;146;165;15;1;1.040;11;185;174;134;393;501;389;15;1;1.803;30;539;303;206;532;647;554;30;2;2.843
;01:0,51 a 1,00;2;2.930;2.385;858;1.089;669;417;54;2;8.406;1;1.018;2.479;1.357;2.904;2.349;1.248;77;1;11.434;3;3.948;4.864;2.215;3.993;3.018;1.665;131;3;19.840
;02:1,01 a 1,50;5;1.966;33.322;14.214;15.663;7.645;3.609;345;10;76.779;4;833;23.485;13.212;19.478;12.741;4.903;224;9;74.889;9;2.799;56.807;27.426;35.141;20.386;8.512;569;19;151.668
;03:1,51 a 2,00;3;213;23.681;16.330;19.924;10.031;4.975;511;12;75.680;2;143;15.854;10.744;15.492;10.456;4.754;261;1;57.707;5;356;39.535;27.074;35.416;20.487;9.729;772;13;133.387
;04:2,01 a 3,00;6;46;16.436;18.776;30.544;20.411;11.878;1.000;21;99.118;1;28;9.757;10.685;22.025;22.851;23.318;1.162;7;89.834;7;74;26.193;29.461;52.569;43.262;35.196;2.162;28;188.952
;05:3,01 a 4,00;1;13;4.584;8.035;16.815;11.230;5.279;423;8;46.388;1;6;3.312;6.274;16.285;19.684;9.041;328;2;54.933;2;19;7.896;14.309;33.100;30.914;14.320;751;10;101.321
;06:4,01 a 5,00;0;4;3.483;5.390;11.379;8.445;3.778;275;4;32.758;0;1;1.632;3.915;10.133;9.966;4.852;175;2;30.676;0;5;5.115;9.305;21.512;18.411;8.630;450;6;63.434
;07:5,01 a 7,00;0;2;2.771;10.580;19.695;11.656;5.953;347;7;51.011;0;0;1.475;4.873;14.049;16.984;7.648;224;1;45.254;0;2;4.246;15.453;33.744;28.640;13.601;571;8;96.265
;08:7,01 a 10,00;0;1;1.096;3.940;18.156;14.324;4.854;292;3;42.666;0;2;509;2.395;8.687;10.967;4.742;138;0;27.440;0;3;1.605;6.335;26.843;25.291;9.596;430;3;70.106
;09:10,01 a 15,00;0;1;302;2.026;10.202;9.647;4.044;216;3;26.441;0;1;138;1.145;6.790;9.527;3.518;124;1;21.244;0;2;440;3.171;16.992;19.174;7.562;340;4;47.685
;10:15,01 a 20,00;0;0;68;680;4.328;4.669;2.172;119;1;12.037;0;0;27;346;2.429;3.555;1.436;51;1;7.845;0;0;95;1.026;6.757;8.224;3.608;170;2;19.882
;11:Mais de 20,00;0;0;45;486;4.925;8.996;5.394;345;14;20.205;0;1;21;311;2.849;4.559;1.891;81;1;9.714;0;1;66;797;7.774;13.555;7.285;426;15;29.919
;{ñ class};0;6;186;148;297;245;180;16;0;1.078;0;5;125;116;214;179;99;3;0;741;0;11;311;264;511;424;279;19;0;1.819
320530:Vitória - ES;Total;5;1.105;14.409;14.005;27.075;21.400;10.409;737;39;89.184;4;489;11.584;10.575;23.864;23.853;9.393;279;8;80.049;9;1.594;25.993;24.580;50.939;45.253;19.802;1.016;47;169.233
;00:Até 0,50;0;19;17;21;29;24;8;1;0;119;0;10;21;9;36;31;17;1;0;125;0;29;38;30;65;55;25;2;0;244
;01:0,51 a 1,00;2;493;272;124;178;108;52;9;0;1.238;2;177;279;119;256;178;89;4;0;1.104;4;670;551;243;434;286;141;13;0;2.342
;02:1,01 a 1,50;2;528;5.693;2.846;3.143;1.450;675;75;4;14.416;0;229;4.119;2.660;3.912;2.669;1.172;45;2;14.808;2;757;9.812;5.506;7.055;4.119;1.847;120;6;29.224
;03:1,51 a 2,00;0;52;3.850;2.748;3.659;2.198;1.161;103;2;13.773;0;55;3.817;2.710;5.642;4.749;2.098;57;2;19.130;0;107;7.667;5.458;9.301;6.947;3.259;160;4;32.903
;04:2,01 a 3,00;0;11;2.537;2.915;5.146;3.376;1.795;135;30;15.945;1;12;1.947;1.872;3.928;3.666;1.512;46;3;12.987;1;23;4.484;4.787;9.074;7.042;3.307;181;33;28.932
;05:3,01 a 4,00;0;0;914;1.766;2.791;1.962;978;84;1;8.496;0;3;669;1.031;2.435;2.808;1.055;20;0;8.021;0;3;1.583;2.797;5.226;4.770;2.033;104;1;16.517
;06:4,01 a 5,00;0;0;363;1.300;3.524;1.227;516;46;1;6.977;0;2;266;518;1.497;1.641;596;21;0;4.541;0;2;629;1.818;5.021;2.868;1.112;67;1;11.518
;07:5,01 a 7,00;1;1;394;957;2.437;2.149;941;46;0;6.926;0;0;236;641;1.956;2.487;968;31;1;6.320;1;1;630;1.598;4.393;4.636;1.909;77;1;13.246
;08:7,01 a 10,00;0;0;219;540;1.911;2.828;1.258;63;0;6.819;0;1;137;577;1.679;2.050;679;16;0;5.139;0;1;356;1.117;3.590;4.878;1.937;79;0;11.958
;09:10,01 a 15,00;0;0;59;385;2.065;2.475;1.029;54;0;6.067;0;0;50;280;1.348;1.820;596;14;0;4.108;0;0;109;665;3.413;4.295;1.625;68;0;10.175
;10:15,01 a 20,00;0;0;32;256;903;1.398;672;31;0;3.292;0;0;18;87;528;809;245;4;0;1.691;0;0;50;343;1.431;2.207;917;35;0;4.983
;11:Mais de 20,00;0;0;16;109;1.222;2.152;1.309;87;1;4.896;1;0;15;64;621;907;359;19;0;1.986;1;0;31;173;1.843;3.059;1.668;106;1;6.882
;{ñ class};0;1;43;38;67;53;15;3;0;220;0;0;10;7;26;38;7;1;0;89;0;1;53;45;93;91;22;4;0;309
330455:Rio de Janeiro - RJ;Total;55;4.021;152.038;164.436;321.807;262.962;145.501;15.090;4.585;1.070.495;33;2.605;106.111;102.970;205.093;190.996;107.651;7.485;359;723.303;88;6.626;258.149;267.406;526.900;453.958;253.152;22.575;4.944;1.793.798
;00:Até 0,50;5;126;105;97;210;224;86;28;7;888;0;24;184;91;176;162;110;11;20;778;5;150;289;188;386;386;196;39;27;1.666
;01:0,51 a 1,00;23;1.227;2.735;1.047;1.630;1.104;605;87;8;8.466;13;942;2.609;972;1.806;1.447;793;55;10;8.647;36;2.169;5.344;2.019;3.436;2.551;1.398;142;18;17.113
;02:1,01 a 1,50;14;2.225;46.706;25.916;31.352;17.072;9.290;1.154;65;133.794;12;1.199;33.253;20.974;31.592;22.345;11.164;731;35;121.305;26;3.424;79.959;46.890;62.944;39.417;20.454;1.885;100;255.099
;03:1,51 a 2,00;6;309;39.523;29.084;37.704;21.037;11.442;1.427;305;140.837;6;294;27.335;19.163;28.670;21.536;11.495;704;34;109.237;12;603;66.858;48.247;66.374;42.573;22.937;2.131;339;250.074
;04:2,01 a 3,00;1;106;35.265;40.731;69.493;45.747;25.704;2.922;3.098;223.067;1;100;23.421;21.018;35.699;29.386;18.768;1.567;44;130.004;2;206;58.686;61.749;105.192;75.133;44.472;4.489;3.142;353.071
;05:3,01 a 4,00;5;12;12.646;21.732;39.264;27.290;16.446;2.035;163;119.593;0;17;8.337;11.107;20.507;15.011;8.289;798;55;64.121;5;29;20.983;32.839;59.771;42.301;24.735;2.833;218;183.714
;06:4,01 a 5,00;1;4;5.649;14.184;30.274;22.092;12.296;1.345;35;85.880;1;6;3.869;6.829;17.006;13.766;8.034;617;24;50.152;2;10;9.518;21.013;47.280;35.858;20.330;1.962;59;136.032
;07:5,01 a 7,00;0;4;4.709;12.668;37.368;32.035;18.170;1.905;494;107.353;0;7;3.875;7.863;21.365;29.570;19.353;1.368;36;83.437;0;11;8.584;20.531;58.733;61.605;37.523;3.273;530;190.790
;08:7,01 a 10,00;0;2;2.715;7.635;26.917;35.069;16.642;1.312;120;90.412;0;2;1.954;7.429;20.578;23.527;13.336;692;73;67.591;0;4;4.669;15.064;47.495;58.596;29.978;2.004;193;158.003
;09:10,01 a 15,00;0;3;1.238;5.925;22.247;22.969;11.472;941;92;64.887;0;2;800;4.151;13.052;14.265;7.253;401;9;39.933;0;5;2.038;10.076;35.299;37.234;18.725;1.342;101;104.820
;10:15,01 a 20,00;0;1;345;2.689;9.112;11.930;6.003;558;144;30.782;0;1;167;1.726;6.272;7.064;2.962;151;6;18.349;0;2;512;4.415;15.384;18.994;8.965;709;150;49.131
;11:Mais de 20,00;0;0;228;2.575;15.870;25.878;17.050;1.343;50;62.994;0;1;124;1.526;8.132;12.633;5.944;376;10;28.746;0;1;352;4.101;24.002;38.511;22.994;1.719;60;91.740
;{ñ class};0;2;174;153;366;515;295;33;4;1.542;0;10;183;121;238;284;150;14;3;1.003;0;12;357;274;604;799;445;47;7;2.545
355030:São Paulo - SP;Total;83;14.394;333.758;325.279;589.259;387.287;194.823;15.545;462;1.860.890;28;9.206;256.424;238.352;451.156;360.016;176.683;8.028;138;1.500.031;111;23.600;590.182;563.631;1.040.415;747.303;371.506;23.573;600;3.360.921
;00:Até 0,50;0;38;278;321;681;504;292;44;1;2.159;0;23;886;847;1.439;950;462;31;1;4.639;0;61;1.164;1.168;2.120;1.454;754;75;2;6.798
;01:0,51 a 1,00;4;2.059;3.174;1.885;4.414;4.215;3.389;318;7;19.465;3;1.586;5.438;4.417;9.883;9.374;6.675;449;6;37.831;7;3.645;8.612;6.302;14.297;13.589;10.064;767;13;57.296
;02:1,01 a 1,50;12;3.645;15.494;6.391;9.643;6.345;3.670;407;22;45.629;3;2.208;16.286;9.816;18.234;15.456;7.811;371;7;70.192;15;5.853;31.780;16.207;27.877;21.801;11.481;778;29;115.821
;03:1,51 a 2,00;17;5.629;59.086;24.451;26.916;13.008;6.497;706;37;136.347;9;3.096;53.239;25.846;33.734;20.918;8.727;384;17;145.970;26;8.725;112.325;50.297;60.650;33.926;15.224;1.090;54;282.317
;04:2,01 a 3,00;31;2.740;141.409;95.516;118.753;61.023;30.683;2.799;139;453.093;10;2.066;101.501;67.551;94.685;62.820;31.850;1.625;37;362.145;41;4.806;242.910;163.067;213.438;123.843;62.533;4.424;176;815.238
